symbol,entry_date,entry_rank,exit_date,exit_rank,holding_days,quantity,entry_price,exit_price,cost_value,proceeds,gross_realized_pnl,brokerage,stt,exchange_charge,sebi_charge,gst,stamp_duty,total_transaction_cost,net_realized_pnl,return_pct,sell_reason
BASF,2021-08-10 00:00:00,5,2021-09-07 00:00:00,19,28,54.83468427120505,3643.0,3594.39990234375,200000.0,197097.7837894698,-2902.2162105301977,0.0,197.09778378946982,5.853804178547253,0.1970977837894698,1.08916235322061,0.0,204.23784810502715,-3106.454058635225,-0.014511081052650988,SellReason.RANK_EXIT
DEEPAKFERT,2021-08-10 00:00:00,2,2021-09-16 00:00:00,19,37,451.0400283604084,442.8936285902709,397.8314861575004,200000.0,179437.92479914243,-20562.075200857566,0.0,179.43792479914245,5.329306366534531,0.17943792479914242,0.9915739724400611,0.0,185.93824306291617,-20748.01344392048,-0.10281037600428783,SellReason.RANK_EXIT
ADANIENT,2021-08-10 00:00:00,3,2021-10-01 00:00:00,19,52,134.54884495925447,1484.685764939077,1461.736821602605,200000.0,196675.0009810423,-3324.999018957693,0.0,196.6750009810423,5.8412475291369566,0.1966750009810423,1.08682605542124,0.0,203.7997495665815,-3528.7987685242742,-0.016624995094788465,SellReason.RANK_EXIT
PRAJIND,2021-08-10 00:00:00,1,2021-10-18 00:00:00,20,69,533.1271638433415,374.70001220703125,338.1000061035156,200000.0,180250.29734938373,-19749.702650616266,0.0,180.25029734938374,5.353433831276697,0.18025029734938372,0.9960631431526945,0.0,186.78004462116252,-19936.482695237428,-0.09874851325308133,SellReason.RANK_EXIT
DALMIASUG,2021-08-10 00:00:00,4,2021-11-01 00:00:00,21,83,476.7607513126492,419.0,394.29998779296875,200000.0,187986.75842274417,-12013.24157725583,0.0,187.98675842274417,5.5832067251555015,0.18798675842274415,1.0388148270440842,0.0,194.7967667333665,-12208.038343989198,-0.06006620788627915,SellReason.RANK_EXIT
CONSOFINVT,2021-09-22 00:00:00,2,2021-11-11 00:00:00,,50,1428.5145965285626,131.5,150.0,188072.76624872215,214277.1894792844,26204.423230562243,0.0,214.2771894792844,6.3640325275347465,0.2142771894792844,1.1840957490625257,0.0,222.03959494536093,25982.383635616883,0.13933130114068434,SellReason.RANK_EXIT
ADANIENSOL,2021-09-22 00:00:00,1,2021-11-29 00:00:00,,68,120.3547306296836,1560.800048828125,1924.5999755859375,188072.76624872215,231634.71163154114,43561.94538281899,0.0,231.63471163154114,6.879550935456772,0.23163471163154112,1.2800134164758963,0.0,240.02591069510532,43321.91947212388,0.23162282478053872,SellReason.MARKET_EXIT
IRCTC,2021-10-22 00:00:00,1,2021-11-29 00:00:00,,38,212.3805331956936,885.410865120744,751.8721828770028,188267.35926811915,159683.01509442792,-28584.344173691235,0.0,159.68301509442793,4.742585548304509,0.15968301509442792,0.8824083414118087,0.0,165.46769199923867,-28749.811865690473,-0.151828465034043,SellReason.MARKET_EXIT
INDHOTEL,2021-10-22 00:00:00,4,2021-11-29 00:00:00,,38,902.8453188865376,208.2793449751893,177.25424034666608,188267.35926811915,160033.16114977672,-28234.198118342436,0.0,160.03316114977673,4.752984886148369,0.1600331611497767,0.8843432485136661,0.0,165.83052244558854,-28400.028640788023,-0.14996863093051077,SellReason.MARKET_EXIT
JBMA,2021-11-23 00:00:00,1,2021-11-29 00:00:00,,6,1101.4808179213135,182.1958328816256,178.01885101961312,200923.55577017492,196084.3496264959,-4839.20614367901,0.0,196.0843496264959,5.823705183906928,0.1960843496264959,1.0835621160360163,0.0,203.18770127606533,-5042.393844955075,-0.024084812381154074,SellReason.MARKET_EXIT
